fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean
"1253","420116001000",1332A,38731.9456196786,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1254","420116001000",1325A,31384.7627914352,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1255","420116001000",1330A,47003.6581709843,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1256","420116001000",1327A,29769.7561097335,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1257","420116001000",1331A,26077.048975128,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1258","420116001000",1326A,36229.7741246946,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1259","420116001000",1329A,27311.6974828655,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1260","420116001000",1328A,37378.4822772234,4.27723470615753e-06,3.31215467317974e-06,4.71731120119539e-06,1.08088963693511e-07,2.84119561708659e-06,2.93384330025245e-07,1.66765829698561e-06,2.93384330025245e-07,0,,,,
"1261","420116005000",1333A,18240.5918489437,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1262","420116005000",1334A,61861.7673702662,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1263","420116005000",1332A,25143.4756811446,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1264","420116005000",1325A,17135.6092172945,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1265","420116005000",1330A,29657.2784625827,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1266","420116005000",1327A,13303.0845587635,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1267","420116005000",1331A,14322.2527206734,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1268","420116005000",1326A,19131.7255450652,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1269","420116005000",1329A,15875.616640735,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1270","420116005000",1328A,21374.8520314135,3.24689307405284e-06,9.37274104080463e-06,3.83430315305644e-06,7.74606697587159e-08,2.03979763697952e-06,6.19685358069728e-07,3.80848292980353e-07,6.19685358069728e-07,3.22752790661316e-08,,,,
"1271","420116402000",1333A,32466.1953781397,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1272","420116402000",1334A,76006.150160375,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1273","420116402000",1332A,32338.0479795036,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1274","420116402000",1325A,25286.7381766809,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1275","420116402000",1330A,41944.0313346743,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1276","420116402000",1327A,24473.5564884439,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1277","420116402000",1331A,19690.4456792141,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1278","420116402000",1326A,31116.9673599379,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1279","420116402000",1329A,20830.0789043548,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1280","420116402000",1328A,31663.0035591234,1.22516502756876e-06,1.0209708563073e-06,0,6.806472375382e-08,4.7645306627674e-07,0,6.806472375382e-08,0,0,,,,
"1281","420102011000",1333A,18157.6325656978,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1282","420102011000",1334A,57669.062020196,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1283","420102011000",1332A,13925.3635342842,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1284","420102011000",1325A,5933.42330476101,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1285","420102011000",1330A,21205.0702298684,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1286","420102011000",1327A,3895.44978539027,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1287","420102011000",1331A,5868.8882039965,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1288","420102011000",1326A,10502.5535657128,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1289","420102011000",1329A,6978.60398392559,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1290","420102011000",1328A,10856.5397364007,3.92567888015896e-06,4.36186542239884e-06,6.10661159135838e-06,8.72373084479768e-07,4.79805196463872e-06,0,2.18093271119942e-06,0,4.36186542239884e-07,,,,
"1291","420102017000",1333A,16148.875437003,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1292","420102017000",1334A,57581.0251777185,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1293","420102017000",1332A,17566.6683190948,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1294","420102017000",1325A,9626.98548854523,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1295","420102017000",1330A,22731.7623254881,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1296","420102017000",1327A,5580.27089959708,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1297","420102017000",1331A,8744.80754767413,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1298","420102017000",1326A,11927.7013262412,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1299","420102017000",1329A,10117.3215422182,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1300","420102017000",1328A,13592.0370756785,1.95124126924176e-05,4.51446275474571e-05,3.38806438568342e-05,7.09542279724277e-07,2.20845034564181e-05,4.70071760317333e-06,4.16856089338013e-06,4.70071760317333e-06,2.66078354896604e-07,,,,
"1301","420102400000",1333A,17153.8382162065,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1302","420102400000",1334A,57681.3746300479,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1303","420102400000",1332A,15759.6591849566,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1304","420102400000",1325A,7787.84947964619,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1305","420102400000",1330A,21980.8013897175,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1306","420102400000",1327A,4509.36496535245,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1307","420102400000",1331A,7153.54672652364,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1308","420102400000",1326A,11160.6933930563,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1309","420102400000",1329A,8440.39640890005,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1310","420102400000",1328A,12215.9516603403,3.07446951690701e-05,5.92933406832066e-05,5.16071668909391e-05,2.01304551702245e-06,4.04439144783601e-05,5.30711999942281e-06,6.954157240623e-06,5.30711999942281e-06,0,,,,
"1311","420115007000",1333A,41977.4497539944,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1312","420115007000",1334A,53774.1274807641,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1313","420115007000",1332A,21372.5595442969,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1314","420115007000",1325A,29093.7317798547,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1315","420115007000",1330A,24110.9585021168,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1316","420115007000",1327A,32915.363712155,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1317","420115007000",1331A,34009.701189545,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1318","420115007000",1326A,29048.3833174086,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1319","420115007000",1329A,32798.1191970069,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1320","420115007000",1328A,25035.2978240404,8.24563122636085e-07,1.01985438852358e-06,5.20776709033317e-07,4.33980590861098e-08,3.25485443145823e-07,1.08495147715274e-07,2.16990295430549e-08,1.08495147715274e-07,0,,,,
"1321","420115010000",1333A,64231.2146493026,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1322","420115010000",1334A,54790.6633178528,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1323","420115010000",1332A,49595.6951943492,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1324","420115010000",1325A,56792.0663963802,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1325","420115010000",1330A,45336.6958127012,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1326","420115010000",1327A,59440.8074426297,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1327","420115010000",1331A,62213.0179223554,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1328","420115010000",1326A,54116.764866456,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1329","420115010000",1329A,61126.4017149038,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1330","420115010000",1328A,51379.6314936832,2.3069627375928e-07,1.8036254130271e-07,1.38417764255568e-07,8.38895540942837e-09,1.46806719664996e-07,2.09723885235709e-08,1.25834331141426e-08,2.09723885235709e-08,0,,,,
"1331","420115089000",1333A,47489.0274115631,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1332","420115089000",1334A,61617.5236497902,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1333","420115089000",1332A,23729.798372017,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1334","420115089000",1325A,31736.4885950268,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1335","420115089000",1330A,30723.1097845869,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1336","420115089000",1327A,36528.0446619369,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1337","420115089000",1331A,35687.8868460809,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
"1338","420115089000",1326A,33831.4845076628,1.80151038201021e-07,4.05339835952298e-07,3.60302076402043e-08,6.30528633703575e-08,1.26105726740715e-07,4.50377595502553e-08,0,4.50377595502553e-08,0,,,,
