wkt_geom,fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.32524353863297506 30.6302794664881155))",1286,4.20102E+11,1327A,3895.449785,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,51.30958904,94.24657534,49.78356164,9.367123288,3.05E-06,25.294
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.32524353863297506 30.6302794664881155))",1285,4.20102E+11,1330A,21205.07023,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,53.73972603,83.9260274,53.43013699,8.753424658,3.05E-06,25.294
"MultiPoint ((114.32524353863297506 30.6302794664881155),(114.35354139999999745 30.58268419999999921))",1284,4.20102E+11,1325A,5933.423305,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,48.41369863,81.10958904,37.9260274,,3.05E-06,25.294
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.30062963796221709 30.65648477066412525))",1291,4.20102E+11,1333A,16148.87544,1.95E-05,4.51E-05,3.39E-05,7.10E-07,2.21E-05,4.70E-06,4.17E-06,4.70E-06,2.66E-07,54.12328767,89.73424658,46.28493151,8.276712329,2.42E-05,94.9
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.32524353863297506 30.6302794664881155))",1290,4.20102E+11,1328A,10856.53974,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,48.89315068,85.85753425,55.48219178,11.33150685,3.05E-06,25.294
"MultiPoint ((114.32524353863297506 30.6302794664881155),(114.39685199999999554 30.61899500000000174))",1289,4.20102E+11,1329A,6978.603984,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,61.99726027,95.99452055,50.93972603,9.561643836,3.05E-06,25.294
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.32524353863297506 30.6302794664881155))",1288,4.20102E+11,1326A,10502.55357,3.93E-06,4.36E-06,6.11E-06,8.72E-07,4.80E-06,0,2.18E-06,0,4.36E-07,49.46027397,84.0739726,51.39452055,9.263013699,3.05E-06,25.294
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.30062963796221709 30.65648477066412525))",1295,4.20102E+11,1330A,22731.76233,1.95E-05,4.51E-05,3.39E-05,7.10E-07,2.21E-05,4.70E-06,4.17E-06,4.70E-06,2.66E-07,53.73972603,83.9260274,53.43013699,8.753424658,2.42E-05,94.9
"MultiPoint ((114.30062963796221709 30.65648477066412525),(114.35354139999999745 30.58268419999999921))",1294,4.20102E+11,1325A,9626.985489,1.95E-05,4.51E-05,3.39E-05,7.10E-07,2.21E-05,4.70E-06,4.17E-06,4.70E-06,2.66E-07,48.41369863,81.10958904,37.9260274,,2.42E-05,94.9
"MultiPoint ((114.30062963796221709 30.65648477066412525),(114.3843389999999971 30.51554900000000004))",1293,4.20102E+11,1332A,17566.66832,1.95E-05,4.51E-05,3.39E-05,7.10E-07,2.21E-05,4.70E-06,4.17E-06,4.70E-06,2.66E-07,53.69041096,101.7643836,48.03835616,10.86027397,2.42E-05,94.9
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.30062963796221709 30.65648477066412525))",1292,4.20102E+11,1334A,57581.02518,1.95E-05,4.51E-05,3.39E-05,7.10E-07,2.21E-05,4.70E-06,4.17E-06,4.70E-06,2.66E-07,46.75616438,69.62739726,20.14794521,8.797260274,2.42E-05,94.9
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.21022589999999752 30.46695070000000172))",1395,4.20115E+11,1330A,11584.34058,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.35354139999999745 30.58268419999999921))",1394,4.20115E+11,1325A,29183.94731,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,48.41369863,81.10958904,37.9260274,,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.3843389999999971 30.51554900000000004))",1393,4.20115E+11,1332A,25590.15305,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,9.17E-08,11.336
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.1820445775727535 30.3653495466509149))",1392,4.20115E+11,1334A,33263.43928,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.39685199999999554 30.61899500000000174))",1399,4.20115E+11,1329A,34871.20151,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.25827400000000011 30.55532499999999985))",1398,4.20115E+11,1326A,22296.8543,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.38645699999999295 30.62975099999999884))",1397,4.20115E+11,1331A,35274.27895,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,9.17E-08,11.336
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.29549799999999493 30.6063459999999985))",1396,4.20115E+11,1327A,28852.31947,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,9.17E-08,11.336
"MultiPoint ((114.34899531179316057 30.51923648594441829),(114.3843389999999971 30.51554900000000004))",1403,4.20111E+11,1332A,3416.894923,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,53.69041096,101.7643836,48.03835616,10.86027397,0.000131351,204.197
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.34899531179316057 30.51923648594441829))",1402,4.20111E+11,1334A,53512.88254,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,46.75616438,69.62739726,20.14794521,8.797260274,0.000131351,204.197
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.34899531179316057 30.51923648594441829))",1401,4.20111E+11,1333A,23614.86213,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,54.12328767,89.73424658,46.28493151,8.276712329,0.000131351,204.197
"MultiPoint ((114.1820445775727535 30.3653495466509149),(114.30494500000000357 30.53393900000000016))",1400,4.20115E+11,1328A,22105.50119,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,9.17E-08,11.336
"MultiPoint ((114.34899531179316057 30.51923648594441829),(114.38645699999999295 30.62975099999999884))",1407,4.20111E+11,1331A,12768.00979,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,48.38082192,83.90410959,55.10958904,8.465753425,0.000131351,204.197
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.34899531179316057 30.51923648594441829))",1406,4.20111E+11,1327A,10936.25004,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,51.30958904,94.24657534,49.78356164,9.367123288,0.000131351,204.197
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.34899531179316057 30.51923648594441829))",1405,4.20111E+11,1330A,14529.00096,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,53.73972603,83.9260274,53.43013699,8.753424658,0.000131351,204.197
"MultiPoint ((114.34899531179316057 30.51923648594441829),(114.35354139999999745 30.58268419999999921))",1404,4.20111E+11,1325A,7047.438205,5.97E-05,0.000127021,6.04E-05,4.33E-06,3.02E-05,7.44E-06,1.35E-05,7.44E-06,2.22E-07,48.41369863,81.10958904,37.9260274,,0.000131351,204.197
"MultiPoint ((114.32970546094907149 30.31839082587956824),(114.39685199999999554 30.61899500000000174))",1379,4.20115E+11,1329A,33943.17451,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,6.69E-06,21.43
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.32970546094907149 30.31839082587956824))",1378,4.20115E+11,1326A,27147.96356,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,6.69E-06,21.43
"MultiPoint ((114.32970546094907149 30.31839082587956824),(114.38645699999999295 30.62975099999999884))",1377,4.20115E+11,1331A,34945.06431,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,6.69E-06,21.43
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.32970546094907149 30.31839082587956824))",1376,4.20115E+11,1327A,32091.37859,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,6.69E-06,21.43
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.3843389999999971 30.51554900000000004))",1383,4.20115E+11,1332A,35249.51825,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,1.94E-07,4.34
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.14102730490677118 30.27760780513680317))",1382,4.20115E+11,1334A,29487.52874,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,1.94E-07,4.34
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.14102730490677118 30.27760780513680317))",1381,4.20115E+11,1333A,38616.49378,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,1.94E-07,4.34
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.32970546094907149 30.31839082587956824))",1380,4.20115E+11,1328A,24013.70589,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,48.89315068,85.85753425,55.48219178,11.33150685,6.69E-06,21.43
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.38645699999999295 30.62975099999999884))",1387,4.20115E+11,1331A,45603.26192,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,1.94E-07,4.34
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.29549799999999493 30.6063459999999985))",1386,4.20115E+11,1327A,39348.65637,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,1.94E-07,4.34
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.21022589999999752 30.46695070000000172))",1385,4.20115E+11,1330A,22019.03115,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,1.94E-07,4.34
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.35354139999999745 30.58268419999999921))",1384,4.20115E+11,1325A,39504.89768,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,48.41369863,81.10958904,37.9260274,,1.94E-07,4.34
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.1820445775727535 30.3653495466509149))",1391,4.20115E+11,1333A,29223.96902,8.25E-07,1.67E-06,9.17E-08,5.50E-08,1.28E-07,7.34E-08,0,7.34E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,9.17E-08,11.336
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.30494500000000357 30.53393900000000016))",1390,4.20115E+11,1328A,32490.06171,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,48.89315068,85.85753425,55.48219178,11.33150685,1.94E-07,4.34
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.39685199999999554 30.61899500000000174))",1389,4.20115E+11,1329A,45123.24969,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,1.94E-07,4.34
"MultiPoint ((114.14102730490677118 30.27760780513680317),(114.25827400000000011 30.55532499999999985))",1388,4.20115E+11,1326A,32783.82074,1.58E-07,4.32E-07,2.31E-07,2.43E-08,2.37E-07,1.03E-07,8.51E-08,1.03E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,1.94E-07,4.34
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.3843389999999971 30.51554900000000004))",1363,4.20115E+11,1332A,15645.89722,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,3.05E-06,27.301
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.2820082893835405 30.40573271172491943))",1362,4.20115E+11,1334A,43498.2848,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,3.05E-06,27.301
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.2820082893835405 30.40573271172491943))",1361,4.20115E+11,1333A,28150.57738,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,3.05E-06,27.301
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.47304308666730321 30.22172039696510382))",1360,4.20115E+11,1328A,38197.68187,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,48.89315068,85.85753425,55.48219178,11.33150685,7.88E-09,1.427
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.38645699999999295 30.62975099999999884))",1367,4.20115E+11,1331A,26782.03616,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,3.05E-06,27.301
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.29549799999999493 30.6063459999999985))",1366,4.20115E+11,1327A,22277.85858,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,3.05E-06,27.301
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.2820082893835405 30.40573271172491943))",1365,4.20115E+11,1330A,9675.033673,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,3.05E-06,27.301
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.35354139999999745 30.58268419999999921))",1364,4.20115E+11,1325A,20784.3387,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,48.41369863,81.10958904,37.9260274,,3.05E-06,27.301
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.32970546094907149 30.31839082587956824))",1371,4.20115E+11,1333A,38840.2428,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,6.69E-06,21.43
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.30494500000000357 30.53393900000000016))",1370,4.20115E+11,1328A,14382.65359,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,48.89315068,85.85753425,55.48219178,11.33150685,3.05E-06,27.301
"MultiPoint ((114.2820082893835405 30.40573271172491943),(114.39685199999999554 30.61899500000000174))",1369,4.20115E+11,1329A,26086.09649,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,3.05E-06,27.301
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.2820082893835405 30.40573271172491943))",1368,4.20115E+11,1326A,16739.73743,3.86E-06,6.67E-06,2.93E-06,1.83E-07,1.26E-06,6.10E-07,8.13E-08,6.10E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,3.05E-06,27.301
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.32970546094907149 30.31839082587956824))",1375,4.20115E+11,1330A,20076.90692,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,6.69E-06,21.43
"MultiPoint ((114.32970546094907149 30.31839082587956824),(114.35354139999999745 30.58268419999999921))",1374,4.20115E+11,1325A,29388.88851,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,48.41369863,81.10958904,37.9260274,,6.69E-06,21.43
"MultiPoint ((114.32970546094907149 30.31839082587956824),(114.3843389999999971 30.51554900000000004))",1373,4.20115E+11,1332A,22478.35256,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,6.69E-06,21.43
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.32970546094907149 30.31839082587956824))",1372,4.20115E+11,1334A,47168.92402,8.04E-06,6.42E-06,1.06E-05,2.96E-07,5.71E-06,9.03E-07,3.39E-07,9.03E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,6.69E-06,21.43
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.4974818044994862 30.11793861704556363))",1347,4.20115E+11,1331A,57733.79992,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,48.38082192,83.90410959,55.10958904,8.465753425,7.17E-08,2.852
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.4974818044994862 30.11793861704556363))",1346,4.20115E+11,1327A,57520.63672,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,51.30958904,94.24657534,49.78356164,9.367123288,7.17E-08,2.852
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.4974818044994862 30.11793861704556363))",1345,4.20115E+11,1330A,47546.05653,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,53.73972603,83.9260274,53.43013699,8.753424658,7.17E-08,2.852
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.4974818044994862 30.11793861704556363))",1344,4.20115E+11,1325A,53347.25253,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,48.41369863,81.10958904,37.9260274,,7.17E-08,2.852
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.47304308666730321 30.22172039696510382))",1351,4.20115E+11,1333A,55288.89459,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,54.12328767,89.73424658,46.28493151,8.276712329,7.88E-09,1.427
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.4974818044994862 30.11793861704556363))",1350,4.20115E+11,1328A,49695.25172,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,48.89315068,85.85753425,55.48219178,11.33150685,7.17E-08,2.852
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.4974818044994862 30.11793861704556363))",1349,4.20115E+11,1329A,56382.44398,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,61.99726027,95.99452055,50.93972603,9.561643836,7.17E-08,2.852
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.4974818044994862 30.11793861704556363))",1348,4.20115E+11,1326A,53667.08593,0,7.17E-08,3.59E-08,8.97E-09,4.48E-08,8.97E-09,8.97E-09,8.97E-09,0,49.46027397,84.0739726,51.39452055,9.263013699,7.17E-08,2.852
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.47304308666730321 30.22172039696510382))",1355,4.20115E+11,1330A,37116.7265,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,53.73972603,83.9260274,53.43013699,8.753424658,7.88E-09,1.427
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.47304308666730321 30.22172039696510382))",1354,4.20115E+11,1325A,41631.28781,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,48.41369863,81.10958904,37.9260274,,7.88E-09,1.427
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.47304308666730321 30.22172039696510382))",1353,4.20115E+11,1332A,33671.02182,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,53.69041096,101.7643836,48.03835616,10.86027397,7.88E-09,1.427
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.47304308666730321 30.22172039696510382))",1352,4.20115E+11,1334A,62036.08785,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,46.75616438,69.62739726,20.14794521,8.797260274,7.88E-09,1.427
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.47304308666730321 30.22172039696510382))",1359,4.20115E+11,1329A,44645.88815,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,61.99726027,95.99452055,50.93972603,9.561643836,7.88E-09,1.427
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.47304308666730321 30.22172039696510382))",1358,4.20115E+11,1326A,42353.27007,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,49.46027397,84.0739726,51.39452055,9.263013699,7.88E-09,1.427
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.47304308666730321 30.22172039696510382))",1357,4.20115E+11,1331A,45992.64101,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,48.38082192,83.90410959,55.10958904,8.465753425,7.88E-09,1.427
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.47304308666730321 30.22172039696510382))",1356,4.20115E+11,1327A,45925.2423,7.88E-08,3.15E-08,0,1.58E-08,3.15E-08,0,0,0,0,51.30958904,94.24657534,49.78356164,9.367123288,7.88E-09,1.427
"MultiPoint ((114.35156961388662467 30.39214922210104675),(114.39685199999999554 30.61899500000000174))",1459,4.20115E+11,1329A,25521.25211,2.40E-06,5.26E-06,1.93E-06,5.21E-08,9.72E-07,4.17E-07,5.90E-07,4.17E-07,0,61.99726027,95.99452055,50.93972603,9.561643836,2.97E-06,18
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.35156961388662467 30.39214922210104675))",1458,4.20115E+11,1326A,20186.54735,2.40E-06,5.26E-06,1.93E-06,5.21E-08,9.72E-07,4.17E-07,5.90E-07,4.17E-07,0,49.46027397,84.0739726,51.39452055,9.263013699,2.97E-06,18
